aerials_lost,aerials_won,aerials_won_pct,age,assisted_shots,assists,assists_per90,avg_distance_def_actions_gk,ball_recoveries,blocked_passes,blocked_shots,blocked_shots_saves,blocks,cards_red,cards_yellow,cards_yellow_red,carries,carry_distance,carry_progressive_distance,clean_sheets,clean_sheets_pct,clearances,corner_kick_goals_against_gk,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,crosses_gk,crosses_into_penalty_area,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,dispossessed,draws_gk,dribble_tackles,dribble_tackles_pct,dribbled_past,dribbles,dribbles_completed,dribbles_completed_pct,dribbles_vs,errors,fouled,fouls,free_kick_goals_against_gk,games,games_gk,games_starts,games_starts_gk,games_subs,gca,gca_dribbles,gca_fouled,gca_og_for,gca_passes_dead,gca_passes_live,gca_per90,gca_shots,goal_kick_length_avg,goal_kicks,goals,goals_against_gk,goals_against_per90_gk,goals_assists_pens_per90,goals_assists_per90,goals_pens_per90,goals_per90,interceptions,losses_gk,minutes,minutes_90s,minutes_90s_gk,minutes_gk,minutes_pct,minutes_per_game,minutes_per_start,minutes_per_sub,miscontrols,nationality,npxg,npxg_per90,npxg_xa_per90,nutmegs,offsides,on_goals_against,on_goals_for,on_xg_against,on_xg_for,own_goals,own_goals_against_gk,pass_targets,passes,passes_blocked,passes_completed,passes_completed_launched_gk,passes_completed_long,passes_completed_medium,passes_completed_short,passes_dead,passes_free_kicks,passes_gk,passes_ground,passes_head,passes_high,passes_intercepted,passes_into_final_third,passes_into_penalty_area,passes_launched_gk,passes_left_foot,passes_length_avg_gk,passes_live,passes_long,passes_low,passes_medium,passes_offsides,passes_oob,passes_other_body,passes_pct,passes_pct_launched_gk,passes_pct_long,passes_pct_medium,passes_pct_short,passes_pressure,passes_progressive_distance,passes_received,passes_received_pct,passes_right_foot,passes_short,passes_switches,passes_throws_gk,passes_total_distance,pct_goal_kicks_launched,pct_passes_launched_gk,pens_allowed,pens_att,pens_att_gk,pens_conceded,pens_made,pens_missed_gk,pens_saved,pens_won,player,players_dribbled_past,plus_minus,plus_minus_per90,plus_minus_wowy,points_per_match,pos1,pos2,pressure_regain_pct,pressure_regains,pressures,pressures_att_3rd,pressures_def_3rd,pressures_mid_3rd,progressive_passes,psnpxg_per_shot_on_target_against,psxg_gk,psxg_net_gk,psxg_net_per90_gk,save_pct,saves,sca,sca_dribbles,sca_fouled,sca_passes_dead,sca_passes_live,sca_per90,sca_shots,shots_on_target_against,tackles,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,team,through_balls,throw_ins,touches,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,unused_subs,wins_gk,xa,xa_net,xa_per90,xg,xg_per90,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,xg_xa_per90
11.0,14.0,56.0,20.0,13.0,0.0,0.0,,137.0,23.0,3.0,0.0,26.0,0.0,1.0,0.0,618.0,3821.0,2140.0,,,14.0,,0.0,0.0,0.0,0.0,9.0,,2.0,,,,,28.0,,10.0,45.5,12.0,50.0,33.0,66.0,22.0,0.0,18.0,17.0,,19,,12,,7,1.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,,,0.0,,,0.0,0.0,0.0,0.0,13.0,,"1,188",13.2,,,34.7,63.0,90.0,16.0,20.0,co COL,1.2,0.09,0.15,4.0,3.0,18.0,19.0,18.8,15.9,0.0,,638.0,664.0,16.0,564.0,,61.0,492.0,11.0,55.0,5.0,,471.0,33.0,60.0,15.0,33.0,16.0,,30.0,,609.0,83.0,133.0,553.0,1.0,5.0,1.0,84.9,,73.5,89.0,39.3,135.0,2604.0,557.0,87.3,540.0,28.0,9.0,,8969.0,,,,0.0,,0.0,0.0,,,0.0,Steven Alzate,35.0,1.0,0.08,0.72,1.11,MF,DF,32.8,77.0,235.0,42.0,99.0,94.0,64.0,,,,,,,30.0,5.0,1.0,0.0,22.0,2.27,2.0,,28.0,2.0,23.0,41.0,3.0,23.0,Brighton,1.0,50.0,838.0,272.0,44.0,215.0,31.0,787.0,406.0,3,,0.7,-0.7,0.05,1.2,0.09,-2.8,-0.21,0.25,0.15
15.0,15.0,50.0,25.0,13.0,1.0,0.08,,99.0,19.0,3.0,0.0,22.0,0.0,2.0,0.0,518.0,3774.0,2173.0,,,19.0,,14.0,7.0,3.0,2.0,64.0,,7.0,,,,,28.0,,9.0,42.9,12.0,30.0,18.0,60.0,21.0,1.0,12.0,11.0,,19,,11,,8,2.0,0.0,0.0,0.0,0.0,2.0,0.16,0.0,,,0.0,,,0.08,0.08,0.0,0.0,21.0,,"1,143",12.7,,,33.4,60.0,81.0,32.0,12.0,eng ENG,1.4,0.11,0.17,1.0,2.0,15.0,15.0,18.1,13.1,0.0,,585.0,601.0,29.0,435.0,,89.0,343.0,3.0,85.0,8.0,,325.0,24.0,161.0,11.0,18.0,20.0,,459.0,,516.0,169.0,115.0,404.0,1.0,15.0,3.0,72.4,,52.7,84.9,10.7,129.0,2327.0,484.0,82.7,45.0,28.0,33.0,,8085.0,,,,0.0,,0.0,0.0,,,0.0,Solly March,19.0,0.0,0.0,0.59,0.89,DF,FW,27.8,44.0,158.0,47.0,54.0,57.0,69.0,,,,,,,32.0,3.0,2.0,3.0,24.0,2.52,0.0,,26.0,2.0,16.0,47.0,8.0,17.0,Brighton,0.0,60.0,759.0,363.0,47.0,139.0,22.0,675.0,317.0,6,,0.7,0.3,0.06,1.4,0.11,-5.0,-0.4,-0.03,0.17
42.0,30.0,41.7,35.0,4.0,1.0,0.11,,36.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,162.0,504.0,197.0,,,9.0,,0.0,0.0,0.0,0.0,4.0,,0.0,,,,,14.0,,0.0,0.0,6.0,5.0,1.0,20.0,6.0,0.0,15.0,15.0,,23,,7,,16,1.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,,,1.0,,,0.23,0.23,0.11,0.11,1.0,,797,8.9,,,23.3,35.0,75.0,17.0,25.0,eng ENG,2.1,0.24,0.3,0.0,10.0,10.0,11.0,10.8,10.6,0.0,,435.0,177.0,11.0,116.0,,13.0,98.0,5.0,7.0,1.0,,85.0,15.0,41.0,1.0,7.0,4.0,,17.0,,170.0,27.0,51.0,134.0,0.0,5.0,7.0,65.5,,48.1,73.1,31.3,52.0,304.0,206.0,47.4,118.0,16.0,3.0,,1654.0,,,,0.0,,0.0,0.0,,,0.0,Glenn Murray,1.0,1.0,0.11,0.66,1.09,FW,,24.3,35.0,144.0,60.0,10.0,74.0,11.0,,,,,,,12.0,1.0,1.0,0.0,7.0,1.36,3.0,,3.0,1.0,0.0,4.0,2.0,2.0,Brighton,1.0,2.0,273.0,138.0,42.0,24.0,11.0,267.0,120.0,14,,0.5,0.5,0.06,2.1,0.24,-0.2,-0.02,0.46,0.3
9.0,28.0,75.7,24.0,3.0,0.0,0.0,,71.0,13.0,3.0,0.0,16.0,0.0,1.0,0.0,281.0,1724.0,1003.0,,,25.0,,0.0,0.0,0.0,0.0,17.0,,3.0,,,,,10.0,,12.0,63.2,7.0,12.0,9.0,75.0,19.0,0.0,2.0,3.0,,14,,7,,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,7.0,,679,7.5,,,19.9,49.0,80.0,17.0,13.0,br BRA,0.2,0.03,0.06,0.0,4.0,17.0,6.0,13.2,6.8,0.0,,327.0,383.0,14.0,286.0,,41.0,241.0,4.0,51.0,1.0,,199.0,25.0,92.0,9.0,25.0,8.0,,254.0,,332.0,72.0,92.0,296.0,0.0,12.0,2.0,74.7,,56.9,81.4,26.7,81.0,2080.0,285.0,87.2,32.0,15.0,1.0,,4721.0,,,,0.0,,0.0,0.0,,,0.0,Bernardo,10.0,-11.0,-1.46,-1.33,1.0,DF,,34.1,44.0,129.0,25.0,56.0,48.0,50.0,,,,,,,10.0,0.0,0.0,1.0,9.0,1.33,0.0,,28.0,9.0,14.0,35.0,5.0,16.0,Brighton,0.0,50.0,483.0,142.0,14.0,160.0,30.0,433.0,211.0,9,,0.2,-0.2,0.02,0.2,0.03,-6.4,-0.85,-0.59,0.06
8.0,4.0,33.3,18.0,4.0,1.0,0.15,,57.0,12.0,1.0,0.0,13.0,0.0,2.0,0.0,211.0,1456.0,944.0,,,15.0,,0.0,0.0,0.0,0.0,22.0,,5.0,,,,,13.0,,0.0,0.0,9.0,30.0,23.0,76.7,9.0,1.0,17.0,13.0,,8,,7,,1,2.0,0.0,0.0,0.0,1.0,1.0,0.31,0.0,,,0.0,,,0.15,0.15,0.0,0.0,18.0,,588,6.5,,,17.2,74.0,79.0,32.0,11.0,eng ENG,0.1,0.01,0.1,1.0,0.0,8.0,5.0,7.4,6.3,0.0,,196.0,235.0,15.0,173.0,,29.0,143.0,1.0,47.0,4.0,,125.0,9.0,59.0,3.0,11.0,6.0,,52.0,,188.0,48.0,51.0,178.0,0.0,8.0,2.0,73.6,,60.4,80.3,11.1,26.0,842.0,171.0,87.2,127.0,9.0,1.0,,2905.0,,,,0.0,,0.0,0.0,,,0.0,Tariq Lamptey,24.0,-3.0,-0.46,-0.08,1.13,DF,,18.7,17.0,91.0,20.0,39.0,32.0,29.0,,,,,,,10.0,1.0,1.0,1.0,6.0,1.53,1.0,,9.0,0.0,8.0,27.0,1.0,3.0,Brighton,0.0,43.0,326.0,108.0,11.0,110.0,22.0,280.0,137.0,1,,0.6,0.4,0.09,0.1,0.01,-1.1,-0.17,0.25,0.1
2.0,8.0,80.0,30.0,0.0,0.0,0.0,,31.0,7.0,0.0,0.0,7.0,0.0,2.0,0.0,127.0,1042.0,584.0,,,17.0,,0.0,0.0,0.0,0.0,16.0,,1.0,,,,,5.0,,0.0,0.0,5.0,9.0,6.0,66.7,5.0,0.0,4.0,6.0,,8,,4,,4,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,,,0.0,,,0.0,0.0,0.0,0.0,7.0,,361,4.0,,,10.6,45.0,75.0,16.0,11.0,it ITA,0.4,0.09,0.09,1.0,1.0,8.0,6.0,4.3,4.6,0.0,,153.0,169.0,7.0,121.0,,15.0,105.0,1.0,40.0,1.0,,71.0,8.0,41.0,3.0,4.0,3.0,,12.0,,129.0,32.0,57.0,129.0,0.0,3.0,0.0,71.6,,46.9,81.4,12.5,31.0,711.0,123.0,80.4,105.0,8.0,3.0,,2075.0,,,,0.0,,0.0,0.0,,,0.0,Ezequiel Schelotto,6.0,-2.0,-0.5,-0.12,1.33,DF,,29.8,14.0,47.0,7.0,26.0,14.0,21.0,,,,,,,3.0,0.0,1.0,0.0,1.0,0.75,1.0,,6.0,1.0,4.0,13.0,1.0,5.0,Brighton,0.0,39.0,232.0,90.0,10.0,79.0,13.0,192.0,82.0,8,,0.0,0.0,0.0,0.4,0.09,0.3,0.07,0.5,0.09
4.0,4.0,50.0,20.0,5.0,0.0,0.0,,31.0,13.0,1.0,0.0,14.0,0.0,0.0,0.0,89.0,431.0,232.0,,,1.0,,17.0,8.0,6.0,1.0,23.0,,1.0,,,,,9.0,,4.0,44.4,5.0,6.0,3.0,50.0,9.0,0.0,4.0,4.0,,9,,4,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,352,3.9,,,10.3,39.0,70.0,14.0,7.0,ar ARG,0.4,0.09,0.16,0.0,1.0,6.0,4.0,5.0,4.7,0.0,,120.0,130.0,4.0,84.0,,14.0,69.0,1.0,31.0,10.0,,72.0,4.0,32.0,2.0,7.0,1.0,,15.0,,99.0,40.0,26.0,87.0,0.0,3.0,0.0,64.6,,35.0,79.3,33.3,27.0,361.0,94.0,78.3,107.0,3.0,3.0,,1479.0,,,,0.0,,0.0,0.0,,,0.0,Alexis Mac Allister,4.0,-2.0,-0.51,-0.13,1.44,MF,FW,23.8,25.0,105.0,27.0,27.0,51.0,11.0,,,,,,,11.0,2.0,0.0,3.0,4.0,2.81,2.0,,9.0,2.0,4.0,10.0,3.0,4.0,Brighton,0.0,0.0,183.0,93.0,6.0,25.0,2.0,152.0,72.0,1,,0.3,-0.3,0.07,0.4,0.09,-0.3,-0.07,0.34,0.16
5.0,0.0,0.0,25.0,2.0,0.0,0.0,,32.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,152.0,778.0,402.0,,,4.0,,1.0,0.0,0.0,0.0,24.0,,1.0,,,,,8.0,,3.0,50.0,3.0,13.0,7.0,53.8,6.0,0.0,7.0,2.0,,10,,3,,7,1.0,0.0,0.0,1.0,0.0,0.0,0.29,0.0,,,2.0,,,0.58,0.58,0.58,0.58,1.0,,311,3.5,,,9.1,31.0,68.0,15.0,6.0,ir IRN,0.5,0.15,0.17,0.0,1.0,4.0,4.0,4.1,3.3,0.0,,180.0,140.0,10.0,84.0,,9.0,73.0,2.0,4.0,0.0,,87.0,4.0,22.0,4.0,2.0,3.0,,16.0,,136.0,30.0,31.0,101.0,0.0,5.0,1.0,60.0,,30.0,72.3,22.2,21.0,377.0,142.0,78.9,116.0,9.0,2.0,,1170.0,,,,0.0,,0.0,0.0,,,0.0,Alireza Jahanbakhsh,7.0,0.0,0.0,0.43,1.0,FW,MF,39.2,20.0,51.0,20.0,15.0,16.0,9.0,,,,,,,8.0,1.0,1.0,0.0,5.0,2.32,0.0,,7.0,3.0,2.0,8.0,2.0,3.0,Brighton,0.0,3.0,194.0,127.0,12.0,21.0,4.0,190.0,60.0,9,,0.0,0.0,0.01,0.5,0.15,-0.8,-0.23,0.16,0.17
2.0,1.0,33.3,25.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,105.0,59.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,2.0,,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,2.0,0.0,,2,,1,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,86,1.0,,,2.5,43.0,63.0,23.0,8.0,nl NED,0.3,0.28,0.28,0.0,0.0,1.0,1.0,1.6,0.3,0.0,,43.0,19.0,3.0,9.0,,0.0,9.0,0.0,0.0,0.0,,11.0,2.0,5.0,0.0,0.0,0.0,,2.0,,19.0,1.0,3.0,15.0,1.0,0.0,0.0,47.4,,0.0,60.0,0.0,10.0,8.0,22.0,51.2,14.0,3.0,0.0,,136.0,,,,0.0,,0.0,0.0,,,0.0,Jürgen Locadia,1.0,0.0,0.0,0.4,1.5,MF,FW,50.0,6.0,12.0,6.0,0.0,6.0,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,1.05,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,Brighton,0.0,0.0,34.0,17.0,8.0,2.0,0.0,34.0,16.0,1,,0.0,0.0,0.0,0.3,0.28,-1.3,-1.34,-0.99,0.28
3.0,2.0,40.0,26.0,1.0,0.0,0.0,,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,218.0,151.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,2.0,,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,3.0,2.0,,3,,1,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.23,1.23,1.23,1.23,0.0,,73,0.8,,,2.1,24.0,29.0,22.0,5.0,ro ROU,0.1,0.14,0.2,0.0,0.0,0.0,2.0,2.2,1.5,0.0,,33.0,12.0,1.0,8.0,,0.0,8.0,0.0,1.0,0.0,,8.0,2.0,2.0,1.0,0.0,0.0,,2.0,,11.0,0.0,2.0,11.0,0.0,0.0,1.0,66.7,,0.0,72.7,0.0,5.0,20.0,16.0,48.5,6.0,1.0,0.0,,77.0,,,,0.0,,0.0,0.0,,,0.0,Florin Andone,2.0,2.0,2.47,2.92,1.33,MF,FW,14.3,1.0,7.0,3.0,1.0,3.0,1.0,,,,,,,1.0,0.0,0.0,0.0,1.0,1.23,0.0,,2.0,1.0,0.0,2.0,1.0,2.0,Brighton,0.0,0.0,29.0,16.0,7.0,4.0,3.0,28.0,12.0,0,,0.0,0.0,0.06,0.1,0.14,-0.7,-0.88,-0.51,0.2
3.0,0.0,0.0,31.0,2.0,0.0,0.0,,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,34.0,149.0,83.0,,,0.0,,0.0,0.0,0.0,0.0,5.0,,1.0,,,,,2.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,4,,0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,59,0.7,,,1.7,15.0,0.0,15.0,2.0,cm CMR,0.0,0.0,0.21,0.0,0.0,3.0,0.0,2.0,0.5,0.0,,44.0,35.0,3.0,24.0,,8.0,16.0,0.0,3.0,1.0,,23.0,0.0,10.0,1.0,3.0,1.0,,32.0,,32.0,12.0,2.0,22.0,0.0,1.0,0.0,68.6,,66.7,72.7,0.0,3.0,175.0,35.0,79.5,1.0,1.0,1.0,,427.0,,,,0.0,,0.0,0.0,,,0.0,Gaëtan Bong,0.0,-3.0,-4.58,-4.25,1.25,MF,DF,58.3,7.0,12.0,2.0,6.0,4.0,4.0,,,,,,,3.0,0.0,0.0,0.0,3.0,4.58,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,0.0,2.0,44.0,23.0,4.0,4.0,0.0,41.0,18.0,0,,0.1,-0.1,0.21,0.0,0.0,-1.4,-2.16,-1.82,0.21
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,ng NGA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Leon Balogun,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brighton,,,,,,,,,,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,ro ROU,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Tudor Băluță,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brighton,,,,,,,,,,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,David Button,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brighton,,,,,,,,,,38,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0,,,,0.0,0.0,0.0,0.0,,eng ENG,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,Alexander Cochrane,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brighton,,,,,,,,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,27.0,4.0,0.0,0.0,16.6,193.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,540.0,3471.0,2360.0,15.0,39.5,0.0,8.0,1.0,1.0,0.0,0.0,0.0,371.0,0.0,53.0,14.3,36.0,0.95,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,38,38.0,38,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,305.0,0.0,50.0,1.32,0.0,0.0,0.0,0.0,2.0,14.0,"3,420",38.0,38.0,"3,420",100.0,90.0,90.0,0.0,0.0,eng ENG,0.0,0.0,0.02,0.0,0.0,50.0,43.0,47.8,43.8,0.0,1.0,379.0,1180.0,4.0,536.0,285.0,407.0,128.0,1.0,462.0,155.0,875.0,217.0,3.0,894.0,5.0,39.0,1.0,916.0,59.0,54.4,718.0,1046.0,69.0,132.0,8.0,63.0,168.0,45.4,31.1,38.9,97.0,50.0,105.0,19365.0,378.0,99.7,838.0,2.0,31.0,168.0,24510.0,90.8,73.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,Nick Pope,0.0,-7.0,-0.18,0.0,1.42,GK,,20.0,1.0,5.0,0.0,5.0,0.0,2.0,0.27,46.9,-2.1,-0.06,0.711,112.0,8.0,0.0,0.0,3.0,5.0,0.21,0.0,159.0,0.0,0.0,0.0,2.0,0.0,0.0,Burnley,1.0,1.0,1284.0,2.0,1.0,1252.0,1067.0,829.0,30.0,0,15.0,0.7,-0.7,0.02,0.0,0.0,-4.0,-0.1,0.0,0.02
60.0,215.0,78.2,26.0,14.0,2.0,0.05,,442.0,39.0,46.0,0.0,85.0,0.0,10.0,0.0,731.0,3509.0,1426.0,,,329.0,,0.0,0.0,0.0,0.0,4.0,,0.0,,,,,5.0,,25.0,50.0,25.0,16.0,15.0,93.8,50.0,1.0,31.0,48.0,,38,,38,,0,7.0,0.0,0.0,0.0,0.0,5.0,0.18,2.0,,,2.0,,,0.11,0.11,0.05,0.05,61.0,,"3,420",38.0,,,100.0,90.0,90.0,0.0,14.0,eng ENG,2.3,0.06,0.12,0.0,3.0,50.0,43.0,47.8,43.8,0.0,,832.0,1250.0,19.0,913.0,,352.0,550.0,11.0,28.0,25.0,,617.0,130.0,423.0,12.0,69.0,9.0,,153.0,,1222.0,548.0,210.0,672.0,6.0,49.0,6.0,73.0,,64.2,81.8,36.7,245.0,7310.0,792.0,95.2,839.0,30.0,32.0,,21245.0,,,,0.0,,0.0,0.0,,,0.0,James Tarkowski,16.0,-7.0,-0.18,0.0,1.42,DF,,31.9,100.0,313.0,12.0,217.0,84.0,73.0,,,,,,,26.0,0.0,0.0,0.0,22.0,0.68,4.0,,76.0,0.0,54.0,137.0,22.0,51.0,Burnley,0.0,3.0,1813.0,111.0,72.0,959.0,313.0,1785.0,797.0,0,,2.1,-0.1,0.05,2.3,0.06,-4.0,-0.1,0.0,0.12
27.0,27.0,50.0,19.0,55.0,6.0,0.16,,327.0,65.0,6.0,1.0,71.0,0.0,5.0,0.0,1276.0,11289.0,5735.0,,,34.0,,60.0,52.0,4.0,2.0,256.0,,29.0,,,,,81.0,,17.0,25.0,51.0,134.0,79.0,59.0,68.0,0.0,41.0,29.0,,38,,38,,0,14.0,1.0,1.0,0.0,2.0,9.0,0.38,1.0,,,2.0,,,0.22,0.22,0.05,0.05,28.0,,"3,338",37.1,,,97.6,88.0,88.0,0.0,39.0,eng ENG,2.2,0.06,0.24,6.0,0.0,48.0,41.0,45.5,43.0,0.0,,1236.0,1277.0,73.0,874.0,,210.0,648.0,16.0,126.0,56.0,,740.0,45.0,378.0,24.0,92.0,42.0,,1145.0,,1151.0,410.0,159.0,780.0,9.0,26.0,4.0,68.4,,51.2,83.1,18.4,295.0,5382.0,1037.0,83.9,52.0,87.0,109.0,,16969.0,,,,0.0,,0.0,0.0,,,0.0,Dwight McNeil,83.0,-7.0,-0.19,-0.19,1.42,MF,,24.3,178.0,734.0,192.0,208.0,334.0,147.0,,,,,,,102.0,6.0,7.0,22.0,61.0,2.75,6.0,,55.0,13.0,20.0,83.0,22.0,28.0,Burnley,4.0,9.0,1700.0,748.0,51.0,292.0,50.0,1575.0,858.0,0,,6.7,-0.7,0.18,2.2,0.06,-2.5,-0.07,1.54,0.24
28.0,17.0,37.8,29.0,51.0,6.0,0.17,,437.0,36.0,9.0,0.0,45.0,0.0,9.0,0.0,1202.0,4650.0,2058.0,,,32.0,,91.0,80.0,1.0,2.0,146.0,,6.0,,,,,16.0,,17.0,28.8,42.0,23.0,10.0,43.5,59.0,1.0,33.0,33.0,,35,,35,,0,9.0,0.0,0.0,1.0,5.0,3.0,0.26,0.0,,,2.0,,,0.23,0.23,0.06,0.06,32.0,,"3,150",35.0,,,92.1,90.0,90.0,0.0,17.0,eng ENG,1.2,0.03,0.18,1.0,1.0,39.0,42.0,43.0,41.3,0.0,,1379.0,1854.0,36.0,1381.0,,410.0,940.0,31.0,201.0,65.0,,1004.0,66.0,526.0,19.0,158.0,29.0,,102.0,,1653.0,705.0,324.0,1089.0,11.0,39.0,5.0,74.5,,58.2,86.3,51.7,281.0,8336.0,1266.0,91.8,1663.0,60.0,90.0,,28446.0,,,,0.0,,0.0,0.0,,,0.0,Ashley Westwood,11.0,3.0,0.09,3.42,1.54,MF,,25.0,152.0,609.0,96.0,204.0,309.0,204.0,,,,,,,93.0,0.0,1.0,29.0,60.0,2.66,2.0,,48.0,8.0,18.0,80.0,22.0,30.0,Burnley,10.0,3.0,2081.0,546.0,19.0,323.0,63.0,1883.0,1284.0,0,,5.1,0.9,0.14,1.2,0.03,-1.7,-0.05,0.7,0.18
78.0,143.0,64.7,29.0,6.0,1.0,0.03,,343.0,30.0,34.0,0.0,64.0,0.0,7.0,0.0,774.0,3265.0,1331.0,,,279.0,,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,3.0,,19.0,52.8,17.0,7.0,6.0,85.7,36.0,0.0,21.0,26.0,,32,,32,,0,2.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,,,1.0,,,0.06,0.06,0.03,0.03,44.0,,"2,880",32.0,,,84.2,90.0,90.0,0.0,6.0,eng ENG,1.7,0.05,0.07,1.0,3.0,45.0,36.0,40.2,35.2,0.0,,815.0,1172.0,12.0,875.0,,341.0,527.0,7.0,58.0,53.0,,642.0,73.0,381.0,8.0,59.0,1.0,,901.0,,1114.0,555.0,149.0,598.0,5.0,36.0,4.0,74.7,,61.4,88.1,36.8,226.0,7937.0,785.0,96.3,135.0,19.0,37.0,,20668.0,,,,0.0,,3.0,0.0,,,0.0,Ben Mee,6.0,-9.0,-0.28,-0.61,1.41,DF,,31.8,56.0,176.0,6.0,108.0,62.0,64.0,,,,,,,21.0,1.0,0.0,1.0,13.0,0.66,6.0,,35.0,0.0,23.0,79.0,12.0,16.0,Burnley,0.0,5.0,1609.0,54.0,38.0,854.0,235.0,1553.0,768.0,0,,0.6,0.4,0.02,1.7,0.05,-4.9,-0.15,-0.32,0.07
